"id","long","lat","group","order","region"
53,888336,6733421,66,26330,"CHAMPAGNE-ARDENNE"
53,888052,6733682,66,26331,"CHAMPAGNE-ARDENNE"
53,887725,6733755,66,26332,"CHAMPAGNE-ARDENNE"
53,886235,6734512,66,26333,"CHAMPAGNE-ARDENNE"
53,885960,6734243,66,26334,"CHAMPAGNE-ARDENNE"
53,885262,6733391,66,26335,"CHAMPAGNE-ARDENNE"
53,883406,6732895,66,26336,"CHAMPAGNE-ARDENNE"
53,882640,6732912,66,26337,"CHAMPAGNE-ARDENNE"
53,881651,6733458,66,26338,"CHAMPAGNE-ARDENNE"
53,880552,6733111,66,26339,"CHAMPAGNE-ARDENNE"
53,880058,6730812,66,26340,"CHAMPAGNE-ARDENNE"
53,880277,6730304,66,26341,"CHAMPAGNE-ARDENNE"
53,880573,6730278,66,26342,"CHAMPAGNE-ARDENNE"
53,880402,6729935,66,26343,"CHAMPAGNE-ARDENNE"
53,879277,6728914,66,26344,"CHAMPAGNE-ARDENNE"
53,878359,6727235,66,26345,"CHAMPAGNE-ARDENNE"
53,878352,6725366,66,26346,"CHAMPAGNE-ARDENNE"
54,446732,6745444,67,26349,"PAYS-DE-LA-LOIRE"
54,446593,6746183,67,26350,"PAYS-DE-LA-LOIRE"
54,444726,6747472,67,26351,"PAYS-DE-LA-LOIRE"
54,444368,6747159,67,26352,"PAYS-DE-LA-LOIRE"
54,444634,6746051,67,26353,"PAYS-DE-LA-LOIRE"
54,444266,6746067,67,26354,"PAYS-DE-LA-LOIRE"
54,443211,6746335,67,26355,"PAYS-DE-LA-LOIRE"
54,441310,6745308,67,26356,"PAYS-DE-LA-LOIRE"
54,441108,6745629,67,26357,"PAYS-DE-LA-LOIRE"
54,439437,6747588,67,26358,"PAYS-DE-LA-LOIRE"
54,437465,6748573,67,26359,"PAYS-DE-LA-LOIRE"
54,437144,6748638,67,26360,"PAYS-DE-LA-LOIRE"
54,436518,6748777,67,26361,"PAYS-DE-LA-LOIRE"
54,436340,6748502,67,26362,"PAYS-DE-LA-LOIRE"
54,436353,6748135,67,26363,"PAYS-DE-LA-LOIRE"
54,436540,6746682,67,26364,"PAYS-DE-LA-LOIRE"
54,435365,6744843,67,26365,"PAYS-DE-LA-LOIRE"
54,435007,6744948,67,26366,"PAYS-DE-LA-LOIRE"
54,433344,6745684,67,26367,"PAYS-DE-LA-LOIRE"
54,432996,6745633,67,26368,"PAYS-DE-LA-LOIRE"
54,432372,6745313,67,26369,"PAYS-DE-LA-LOIRE"
54,431532,6745874,67,26370,"PAYS-DE-LA-LOIRE"
54,431287,6745610,67,26371,"PAYS-DE-LA-LOIRE"
54,429458,6743442,67,26372,"PAYS-DE-LA-LOIRE"
54,429067,6743491,67,26373,"PAYS-DE-LA-LOIRE"
54,426812,6743699,67,26374,"PAYS-DE-LA-LOIRE"
54,426563,6743449,67,26375,"PAYS-DE-LA-LOIRE"
54,426229,6743334,67,26376,"PAYS-DE-LA-LOIRE"
54,425065,6744208,67,26377,"PAYS-DE-LA-LOIRE"
54,423559,6744160,67,26378,"PAYS-DE-LA-LOIRE"
54,422130,6744681,67,26379,"PAYS-DE-LA-LOIRE"
54,421426,6744393,67,26380,"PAYS-DE-LA-LOIRE"
54,420448,6744551,67,26381,"PAYS-DE-LA-LOIRE"
54,420168,6744298,67,26382,"PAYS-DE-LA-LOIRE"
54,419091,6744584,67,26383,"PAYS-DE-LA-LOIRE"
54,418408,6745876,67,26384,"PAYS-DE-LA-LOIRE"
54,418057,6746013,67,26385,"PAYS-DE-LA-LOIRE"
54,416615,6745657,67,26386,"PAYS-DE-LA-LOIRE"
54,416411,6745970,67,26387,"PAYS-DE-LA-LOIRE"
54,415960,6746947,67,26388,"PAYS-DE-LA-LOIRE"
54,414574,6747442,67,26389,"PAYS-DE-LA-LOIRE"
54,414282,6748109,67,26390,"PAYS-DE-LA-LOIRE"
54,412827,6748001,67,26391,"PAYS-DE-LA-LOIRE"
54,412442,6746091,67,26392,"PAYS-DE-LA-LOIRE"
54,412151,6746256,67,26393,"PAYS-DE-LA-LOIRE"
54,410934,6746812,67,26394,"PAYS-DE-LA-LOIRE"
54,410585,6746944,67,26395,"PAYS-DE-LA-LOIRE"
54,408477,6747645,67,26396,"PAYS-DE-LA-LOIRE"
54,408505,6748017,67,26397,"PAYS-DE-LA-LOIRE"
54,408422,6748398,67,26398,"PAYS-DE-LA-LOIRE"
54,405737,6751007,67,26399,"PAYS-DE-LA-LOIRE"
54,405779,6750651,67,26400,"PAYS-DE-LA-LOIRE"
54,405359,6750286,67,26401,"PAYS-DE-LA-LOIRE"
54,404356,6751301,67,26402,"PAYS-DE-LA-LOIRE"
54,403672,6751424,67,26403,"PAYS-DE-LA-LOIRE"
54,403490,6751121,67,26404,"PAYS-DE-LA-LOIRE"
54,402676,6750008,67,26405,"PAYS-DE-LA-LOIRE"
54,403667,6749510,67,26406,"PAYS-DE-LA-LOIRE"
54,404086,6748473,67,26407,"PAYS-DE-LA-LOIRE"
54,402082,6747685,67,26408,"PAYS-DE-LA-LOIRE"
54,401765,6747693,67,26409,"PAYS-DE-LA-LOIRE"
54,401474,6747820,67,26410,"PAYS-DE-LA-LOIRE"
54,401164,6747955,67,26411,"PAYS-DE-LA-LOIRE"
54,400496,6748027,67,26412,"PAYS-DE-LA-LOIRE"
54,400030,6748466,67,26413,"PAYS-DE-LA-LOIRE"
54,399356,6748634,67,26414,"PAYS-DE-LA-LOIRE"
54,398979,6749266,67,26415,"PAYS-DE-LA-LOIRE"
54,398001,6748909,67,26416,"PAYS-DE-LA-LOIRE"
54,397277,6749088,67,26417,"PAYS-DE-LA-LOIRE"
54,396967,6749241,67,26418,"PAYS-DE-LA-LOIRE"
54,394926,6749407,67,26419,"PAYS-DE-LA-LOIRE"
54,394886,6749437,67,26420,"PAYS-DE-LA-LOIRE"
54,394495,6749486,67,26421,"PAYS-DE-LA-LOIRE"
54,393634,6750254,67,26422,"PAYS-DE-LA-LOIRE"
54,390151,6750860,67,26423,"PAYS-DE-LA-LOIRE"
54,390170,6750545,67,26424,"PAYS-DE-LA-LOIRE"
54,390273,6749922,67,26425,"PAYS-DE-LA-LOIRE"
54,390032,6749717,67,26426,"PAYS-DE-LA-LOIRE"
54,388223,6750278,67,26427,"PAYS-DE-LA-LOIRE"
54,387299,6750969,67,26428,"PAYS-DE-LA-LOIRE"
54,386171,6751203,67,26429,"PAYS-DE-LA-LOIRE"
54,385752,6752231,67,26430,"PAYS-DE-LA-LOIRE"
54,385017,6752440,67,26431,"PAYS-DE-LA-LOIRE"
54,384622,6753100,67,26432,"PAYS-DE-LA-LOIRE"
54,382932,6754022,67,26433,"PAYS-DE-LA-LOIRE"
54,383769,6755123,67,26434,"PAYS-DE-LA-LOIRE"
54,384114,6754962,67,26435,"PAYS-DE-LA-LOIRE"
54,384301,6755254,67,26436,"PAYS-DE-LA-LOIRE"
54,384744,6756836,67,26437,"PAYS-DE-LA-LOIRE"
54,384924,6757534,67,26438,"PAYS-DE-LA-LOIRE"
54,384377,6758437,67,26439,"PAYS-DE-LA-LOIRE"
54,384751,6759045,67,26440,"PAYS-DE-LA-LOIRE"
54,385093,6759161,67,26441,"PAYS-DE-LA-LOIRE"
54,385621,6759263,67,26442,"PAYS-DE-LA-LOIRE"
54,385842,6759080,67,26443,"PAYS-DE-LA-LOIRE"
54,386716,6759989,67,26444,"PAYS-DE-LA-LOIRE"
54,386941,6760230,67,26445,"PAYS-DE-LA-LOIRE"
54,386388,6761518,67,26446,"PAYS-DE-LA-LOIRE"
54,386452,6762246,67,26447,"PAYS-DE-LA-LOIRE"
54,386855,6762829,67,26448,"PAYS-DE-LA-LOIRE"
54,387795,6763286,67,26449,"PAYS-DE-LA-LOIRE"
54,388087,6763509,67,26450,"PAYS-DE-LA-LOIRE"
54,388199,6764975,67,26451,"PAYS-DE-LA-LOIRE"
54,388753,6765449,67,26452,"PAYS-DE-LA-LOIRE"
54,389238,6766827,67,26453,"PAYS-DE-LA-LOIRE"
54,388974,6767518,67,26454,"PAYS-DE-LA-LOIRE"
54,389321,6767917,67,26455,"PAYS-DE-LA-LOIRE"
54,389573,6768048,67,26456,"PAYS-DE-LA-LOIRE"
54,389521,6769578,67,26457,"PAYS-DE-LA-LOIRE"
54,390258,6771030,67,26458,"PAYS-DE-LA-LOIRE"
54,390548,6771223,67,26459,"PAYS-DE-LA-LOIRE"
54,391968,6771483,67,26460,"PAYS-DE-LA-LOIRE"
54,392622,6773150,67,26461,"PAYS-DE-LA-LOIRE"
54,393737,6773355,67,26462,"PAYS-DE-LA-LOIRE"
54,394435,6773112,67,26463,"PAYS-DE-LA-LOIRE"
54,394811,6773147,67,26464,"PAYS-DE-LA-LOIRE"
54,395518,6772909,67,26465,"PAYS-DE-LA-LOIRE"
54,395857,6772748,67,26466,"PAYS-DE-LA-LOIRE"
54,396325,6772463,67,26467,"PAYS-DE-LA-LOIRE"
54,396585,6772548,67,26468,"PAYS-DE-LA-LOIRE"
54,397974,6772664,67,26469,"PAYS-DE-LA-LOIRE"
54,399139,6773425,67,26470,"PAYS-DE-LA-LOIRE"
54,399501,6773458,67,26471,"PAYS-DE-LA-LOIRE"
54,400166,6773750,67,26472,"PAYS-DE-LA-LOIRE"
54,400569,6775136,67,26473,"PAYS-DE-LA-LOIRE"
54,400313,6776195,67,26474,"PAYS-DE-LA-LOIRE"
54,399495,6777924,67,26475,"PAYS-DE-LA-LOIRE"
54,399935,6778553,67,26476,"PAYS-DE-LA-LOIRE"
54,399629,6780003,67,26477,"PAYS-DE-LA-LOIRE"
54,399907,6780702,67,26478,"PAYS-DE-LA-LOIRE"
54,400053,6781058,67,26479,"PAYS-DE-LA-LOIRE"
54,400595,6781851,67,26480,"PAYS-DE-LA-LOIRE"
54,400306,6782026,67,26481,"PAYS-DE-LA-LOIRE"
54,399249,6782997,67,26482,"PAYS-DE-LA-LOIRE"
54,398783,6783969,67,26483,"PAYS-DE-LA-LOIRE"
54,398660,6784308,67,26484,"PAYS-DE-LA-LOIRE"
54,398471,6786148,67,26485,"PAYS-DE-LA-LOIRE"
54,398261,6787986,67,26486,"PAYS-DE-LA-LOIRE"
54,398109,6788330,67,26487,"PAYS-DE-LA-LOIRE"
54,398139,6790916,67,26488,"PAYS-DE-LA-LOIRE"
54,397587,6792140,67,26489,"PAYS-DE-LA-LOIRE"
54,397216,6792139,67,26490,"PAYS-DE-LA-LOIRE"
54,397344,6792854,67,26491,"PAYS-DE-LA-LOIRE"
54,396879,6794112,67,26492,"PAYS-DE-LA-LOIRE"
54,397015,6794449,67,26493,"PAYS-DE-LA-LOIRE"
54,397420,6796710,67,26494,"PAYS-DE-LA-LOIRE"
54,397191,6797020,67,26495,"PAYS-DE-LA-LOIRE"
54,396888,6797258,67,26496,"PAYS-DE-LA-LOIRE"
54,396528,6797821,67,26497,"PAYS-DE-LA-LOIRE"
54,396904,6798490,67,26498,"PAYS-DE-LA-LOIRE"
54,397066,6798846,67,26499,"PAYS-DE-LA-LOIRE"
54,395909,6802446,67,26500,"PAYS-DE-LA-LOIRE"
54,395914,6804345,67,26501,"PAYS-DE-LA-LOIRE"
54,396406,6804821,67,26502,"PAYS-DE-LA-LOIRE"
54,396890,6806715,67,26503,"PAYS-DE-LA-LOIRE"
54,398674,6808799,67,26504,"PAYS-DE-LA-LOIRE"
54,399046,6808937,67,26505,"PAYS-DE-LA-LOIRE"
54,399181,6809052,67,26506,"PAYS-DE-LA-LOIRE"
54,400272,6810940,67,26507,"PAYS-DE-LA-LOIRE"
54,399745,6811910,67,26508,"PAYS-DE-LA-LOIRE"
54,399601,6812252,67,26509,"PAYS-DE-LA-LOIRE"
54,399455,6815118,67,26510,"PAYS-DE-LA-LOIRE"
54,399080,6815184,67,26511,"PAYS-DE-LA-LOIRE"
54,399690,6816108,67,26512,"PAYS-DE-LA-LOIRE"
54,399759,6816479,67,26513,"PAYS-DE-LA-LOIRE"
54,400049,6816658,67,26514,"PAYS-DE-LA-LOIRE"
54,399305,6818811,67,26515,"PAYS-DE-LA-LOIRE"
54,398265,6820420,67,26516,"PAYS-DE-LA-LOIRE"
54,398266,6820807,67,26517,"PAYS-DE-LA-LOIRE"
54,398367,6820926,67,26518,"PAYS-DE-LA-LOIRE"
54,398404,6821315,67,26519,"PAYS-DE-LA-LOIRE"
54,398262,6823166,67,26520,"PAYS-DE-LA-LOIRE"
54,399259,6824239,67,26521,"PAYS-DE-LA-LOIRE"
54,399524,6824512,67,26522,"PAYS-DE-LA-LOIRE"
54,399441,6825527,67,26523,"PAYS-DE-LA-LOIRE"
54,399664,6826248,67,26524,"PAYS-DE-LA-LOIRE"
54,399050,6827168,67,26525,"PAYS-DE-LA-LOIRE"
54,398862,6828981,67,26526,"PAYS-DE-LA-LOIRE"
54,399102,6830086,67,26527,"PAYS-DE-LA-LOIRE"
54,399678,6830555,67,26528,"PAYS-DE-LA-LOIRE"
54,399495,6830885,67,26529,"PAYS-DE-LA-LOIRE"
54,400050,6831368,67,26530,"PAYS-DE-LA-LOIRE"
54,400229,6831615,67,26531,"PAYS-DE-LA-LOIRE"
54,403710,6828944,67,26532,"PAYS-DE-LA-LOIRE"
54,404342,6828475,67,26533,"PAYS-DE-LA-LOIRE"
54,406529,6829006,67,26534,"PAYS-DE-LA-LOIRE"
54,407304,6829841,67,26535,"PAYS-DE-LA-LOIRE"
54,407481,6830955,67,26536,"PAYS-DE-LA-LOIRE"
54,408119,6831370,67,26537,"PAYS-DE-LA-LOIRE"
54,408833,6831095,67,26538,"PAYS-DE-LA-LOIRE"
54,410312,6830854,67,26539,"PAYS-DE-LA-LOIRE"
54,410671,6829454,67,26540,"PAYS-DE-LA-LOIRE"
54,411296,6829040,67,26541,"PAYS-DE-LA-LOIRE"
54,412035,6829026,67,26542,"PAYS-DE-LA-LOIRE"
54,412266,6828724,67,26543,"PAYS-DE-LA-LOIRE"
54,414620,6829167,67,26544,"PAYS-DE-LA-LOIRE"
54,414934,6829326,67,26545,"PAYS-DE-LA-LOIRE"
54,415987,6828871,67,26546,"PAYS-DE-LA-LOIRE"
54,417267,6826511,67,26547,"PAYS-DE-LA-LOIRE"
54,417629,6826370,67,26548,"PAYS-DE-LA-LOIRE"
54,417907,6826139,67,26549,"PAYS-DE-LA-LOIRE"
54,417838,6825509,67,26550,"PAYS-DE-LA-LOIRE"
54,418037,6824278,67,26551,"PAYS-DE-LA-LOIRE"
54,418198,6823988,67,26552,"PAYS-DE-LA-LOIRE"
54,419680,6825068,67,26553,"PAYS-DE-LA-LOIRE"
54,420829,6825029,67,26554,"PAYS-DE-LA-LOIRE"
54,420997,6822495,67,26555,"PAYS-DE-LA-LOIRE"
54,421935,6821749,67,26556,"PAYS-DE-LA-LOIRE"
54,422258,6821792,67,26557,"PAYS-DE-LA-LOIRE"
54,425328,6823200,67,26558,"PAYS-DE-LA-LOIRE"
54,423960,6824545,67,26559,"PAYS-DE-LA-LOIRE"
54,424394,6825598,67,26560,"PAYS-DE-LA-LOIRE"
54,424757,6825739,67,26561,"PAYS-DE-LA-LOIRE"
54,425353,6825360,67,26562,"PAYS-DE-LA-LOIRE"
54,426377,6825598,67,26563,"PAYS-DE-LA-LOIRE"
54,426446,6825236,67,26564,"PAYS-DE-LA-LOIRE"
54,427136,6825049,67,26565,"PAYS-DE-LA-LOIRE"
54,427487,6825162,67,26566,"PAYS-DE-LA-LOIRE"
54,427817,6825286,67,26567,"PAYS-DE-LA-LOIRE"
54,427845,6825980,67,26568,"PAYS-DE-LA-LOIRE"
54,428955,6826635,67,26569,"PAYS-DE-LA-LOIRE"
54,428989,6826986,67,26570,"PAYS-DE-LA-LOIRE"
54,429717,6825660,67,26571,"PAYS-DE-LA-LOIRE"
54,429937,6823715,67,26572,"PAYS-DE-LA-LOIRE"
54,429924,6823321,67,26573,"PAYS-DE-LA-LOIRE"
54,429853,6822282,67,26574,"PAYS-DE-LA-LOIRE"
54,432933,6823928,67,26575,"PAYS-DE-LA-LOIRE"
54,434070,6825003,67,26576,"PAYS-DE-LA-LOIRE"
54,434420,6825185,67,26577,"PAYS-DE-LA-LOIRE"
54,434493,6824995,67,26578,"PAYS-DE-LA-LOIRE"
54,435774,6824852,67,26579,"PAYS-DE-LA-LOIRE"
54,436076,6824710,67,26580,"PAYS-DE-LA-LOIRE"
54,436413,6825320,67,26581,"PAYS-DE-LA-LOIRE"
54,436661,6825566,67,26582,"PAYS-DE-LA-LOIRE"
54,436788,6825220,67,26583,"PAYS-DE-LA-LOIRE"
54,437461,6825097,67,26584,"PAYS-DE-LA-LOIRE"
54,438669,6826814,67,26585,"PAYS-DE-LA-LOIRE"
54,438901,6827100,67,26586,"PAYS-DE-LA-LOIRE"
54,440132,6827713,67,26587,"PAYS-DE-LA-LOIRE"
54,440607,6828691,67,26588,"PAYS-DE-LA-LOIRE"
54,440877,6828936,67,26589,"PAYS-DE-LA-LOIRE"
54,442071,6828135,67,26590,"PAYS-DE-LA-LOIRE"
54,442792,6828160,67,26591,"PAYS-DE-LA-LOIRE"
54,443136,6828027,67,26592,"PAYS-DE-LA-LOIRE"
54,444081,6829204,67,26593,"PAYS-DE-LA-LOIRE"
54,444839,6829190,67,26594,"PAYS-DE-LA-LOIRE"
54,445218,6829187,67,26595,"PAYS-DE-LA-LOIRE"
54,445512,6829410,67,26596,"PAYS-DE-LA-LOIRE"
54,446848,6828826,67,26597,"PAYS-DE-LA-LOIRE"
54,447133,6828589,67,26598,"PAYS-DE-LA-LOIRE"
54,447057,6828500,67,26599,"PAYS-DE-LA-LOIRE"
54,448873,6828480,67,26600,"PAYS-DE-LA-LOIRE"
54,449123,6828761,67,26601,"PAYS-DE-LA-LOIRE"
54,449396,6827699,67,26602,"PAYS-DE-LA-LOIRE"
54,449690,6827497,67,26603,"PAYS-DE-LA-LOIRE"
54,450671,6827091,67,26604,"PAYS-DE-LA-LOIRE"
54,451013,6827016,67,26605,"PAYS-DE-LA-LOIRE"
54,451364,6826110,67,26606,"PAYS-DE-LA-LOIRE"
54,452281,6825651,67,26607,"PAYS-DE-LA-LOIRE"
54,452294,6827066,67,26608,"PAYS-DE-LA-LOIRE"
54,453574,6827671,67,26609,"PAYS-DE-LA-LOIRE"
54,453742,6828405,67,26610,"PAYS-DE-LA-LOIRE"
54,454894,6829897,67,26611,"PAYS-DE-LA-LOIRE"
54,455467,6829577,67,26612,"PAYS-DE-LA-LOIRE"
54,455705,6829351,67,26613,"PAYS-DE-LA-LOIRE"
54,457090,6829131,67,26614,"PAYS-DE-LA-LOIRE"
54,457393,6828929,67,26615,"PAYS-DE-LA-LOIRE"
54,457407,6828203,67,26616,"PAYS-DE-LA-LOIRE"
54,458415,6828028,67,26617,"PAYS-DE-LA-LOIRE"
54,458709,6829486,67,26618,"PAYS-DE-LA-LOIRE"
54,460038,6830256,67,26619,"PAYS-DE-LA-LOIRE"
54,460653,6831230,67,26620,"PAYS-DE-LA-LOIRE"
54,459416,6832624,67,26621,"PAYS-DE-LA-LOIRE"
54,459658,6832928,67,26622,"PAYS-DE-LA-LOIRE"
54,460280,6833361,67,26623,"PAYS-DE-LA-LOIRE"
54,460532,6834424,67,26624,"PAYS-DE-LA-LOIRE"
54,460825,6834665,67,26625,"PAYS-DE-LA-LOIRE"
54,461678,6833957,67,26626,"PAYS-DE-LA-LOIRE"
54,462767,6833672,67,26627,"PAYS-DE-LA-LOIRE"
54,463402,6833950,67,26628,"PAYS-DE-LA-LOIRE"
54,463955,6833451,67,26629,"PAYS-DE-LA-LOIRE"
54,464219,6833182,67,26630,"PAYS-DE-LA-LOIRE"
54,464505,6832699,67,26631,"PAYS-DE-LA-LOIRE"
54,464656,6832353,67,26632,"PAYS-DE-LA-LOIRE"
54,465380,6831548,67,26633,"PAYS-DE-LA-LOIRE"
54,467874,6829902,67,26634,"PAYS-DE-LA-LOIRE"
54,467787,6829172,67,26635,"PAYS-DE-LA-LOIRE"
54,466188,6828518,67,26636,"PAYS-DE-LA-LOIRE"
54,465732,6827138,67,26637,"PAYS-DE-LA-LOIRE"
54,466076,6827217,67,26638,"PAYS-DE-LA-LOIRE"
54,466904,6826109,67,26639,"PAYS-DE-LA-LOIRE"
54,466907,6825756,67,26640,"PAYS-DE-LA-LOIRE"
54,466922,6825424,67,26641,"PAYS-DE-LA-LOIRE"
54,467247,6824498,67,26642,"PAYS-DE-LA-LOIRE"
54,466991,6824285,67,26643,"PAYS-DE-LA-LOIRE"
54,467365,6823677,67,26644,"PAYS-DE-LA-LOIRE"
54,467248,6822255,67,26645,"PAYS-DE-LA-LOIRE"
54,467727,6821736,67,26646,"PAYS-DE-LA-LOIRE"
54,468042,6821559,67,26647,"PAYS-DE-LA-LOIRE"
54,469452,6820993,67,26648,"PAYS-DE-LA-LOIRE"
54,470207,6820940,67,26649,"PAYS-DE-LA-LOIRE"
54,472277,6821046,67,26650,"PAYS-DE-LA-LOIRE"
54,473271,6821844,67,26651,"PAYS-DE-LA-LOIRE"
54,473621,6821751,67,26652,"PAYS-DE-LA-LOIRE"
54,474288,6821391,67,26653,"PAYS-DE-LA-LOIRE"
54,474521,6820683,67,26654,"PAYS-DE-LA-LOIRE"
54,474149,6819216,67,26655,"PAYS-DE-LA-LOIRE"
54,474051,6818850,67,26656,"PAYS-DE-LA-LOIRE"
54,473870,6818690,67,26657,"PAYS-DE-LA-LOIRE"
54,474007,6814727,67,26658,"PAYS-DE-LA-LOIRE"
54,474006,6814358,67,26659,"PAYS-DE-LA-LOIRE"
54,473704,6813768,67,26660,"PAYS-DE-LA-LOIRE"
54,473893,6813452,67,26661,"PAYS-DE-LA-LOIRE"
54,473463,6812968,67,26662,"PAYS-DE-LA-LOIRE"
54,472780,6813033,67,26663,"PAYS-DE-LA-LOIRE"
54,472047,6812211,67,26664,"PAYS-DE-LA-LOIRE"
54,471066,6812740,67,26665,"PAYS-DE-LA-LOIRE"
54,469595,6812757,67,26666,"PAYS-DE-LA-LOIRE"
54,469173,6812108,67,26667,"PAYS-DE-LA-LOIRE"
54,467757,6811548,67,26668,"PAYS-DE-LA-LOIRE"
54,467944,6809648,67,26669,"PAYS-DE-LA-LOIRE"
54,468693,6808795,67,26670,"PAYS-DE-LA-LOIRE"
54,468376,6808914,67,26671,"PAYS-DE-LA-LOIRE"
54,466805,6809519,67,26672,"PAYS-DE-LA-LOIRE"
54,466456,6809411,67,26673,"PAYS-DE-LA-LOIRE"
54,466027,6808480,67,26674,"PAYS-DE-LA-LOIRE"
54,466116,6806580,67,26675,"PAYS-DE-LA-LOIRE"
54,466167,6806200,67,26676,"PAYS-DE-LA-LOIRE"
54,466407,6806184,67,26677,"PAYS-DE-LA-LOIRE"
54,466647,6806161,67,26678,"PAYS-DE-LA-LOIRE"
54,467074,6805535,67,26679,"PAYS-DE-LA-LOIRE"
54,467288,6804028,67,26680,"PAYS-DE-LA-LOIRE"
54,466443,6802808,67,26681,"PAYS-DE-LA-LOIRE"
54,466289,6802116,67,26682,"PAYS-DE-LA-LOIRE"
54,466363,6801985,67,26683,"PAYS-DE-LA-LOIRE"
54,466174,6801653,67,26684,"PAYS-DE-LA-LOIRE"
54,465204,6800130,67,26685,"PAYS-DE-LA-LOIRE"
54,465382,6797859,67,26686,"PAYS-DE-LA-LOIRE"
54,465618,6797559,67,26687,"PAYS-DE-LA-LOIRE"
54,466461,6795936,67,26688,"PAYS-DE-LA-LOIRE"
54,466190,6795702,67,26689,"PAYS-DE-LA-LOIRE"
54,465897,6795061,67,26690,"PAYS-DE-LA-LOIRE"
54,466280,6794064,67,26691,"PAYS-DE-LA-LOIRE"
54,465942,6793929,67,26692,"PAYS-DE-LA-LOIRE"
54,464928,6793518,67,26693,"PAYS-DE-LA-LOIRE"
54,463849,6792535,67,26694,"PAYS-DE-LA-LOIRE"
54,463610,6792315,67,26695,"PAYS-DE-LA-LOIRE"
54,463283,6791785,67,26696,"PAYS-DE-LA-LOIRE"
54,462975,6791561,67,26697,"PAYS-DE-LA-LOIRE"
54,460513,6790620,67,26698,"PAYS-DE-LA-LOIRE"
54,458667,6789383,67,26699,"PAYS-DE-LA-LOIRE"
54,458391,6789146,67,26700,"PAYS-DE-LA-LOIRE"
54,458519,6788806,67,26701,"PAYS-DE-LA-LOIRE"
54,459191,6788099,67,26702,"PAYS-DE-LA-LOIRE"
54,458026,6786782,67,26703,"PAYS-DE-LA-LOIRE"
54,458331,6786595,67,26704,"PAYS-DE-LA-LOIRE"
54,458780,6786325,67,26705,"PAYS-DE-LA-LOIRE"
54,458924,6785680,67,26706,"PAYS-DE-LA-LOIRE"
54,460256,6785155,67,26707,"PAYS-DE-LA-LOIRE"
54,460186,6784838,67,26708,"PAYS-DE-LA-LOIRE"
54,460707,6784077,67,26709,"PAYS-DE-LA-LOIRE"
54,460676,6783690,67,26710,"PAYS-DE-LA-LOIRE"
54,459274,6782425,67,26711,"PAYS-DE-LA-LOIRE"
54,459098,6781288,67,26712,"PAYS-DE-LA-LOIRE"
54,459371,6780630,67,26713,"PAYS-DE-LA-LOIRE"
54,460024,6780236,67,26714,"PAYS-DE-LA-LOIRE"
54,459799,6779497,67,26715,"PAYS-DE-LA-LOIRE"
54,459726,6779137,67,26716,"PAYS-DE-LA-LOIRE"
54,459373,6778102,67,26717,"PAYS-DE-LA-LOIRE"
54,459046,6778280,67,26718,"PAYS-DE-LA-LOIRE"
54,456176,6778843,67,26719,"PAYS-DE-LA-LOIRE"
54,455267,6778206,67,26720,"PAYS-DE-LA-LOIRE"
54,455501,6777962,67,26721,"PAYS-DE-LA-LOIRE"
54,452946,6776909,67,26722,"PAYS-DE-LA-LOIRE"
54,451933,6777454,67,26723,"PAYS-DE-LA-LOIRE"
54,451642,6777267,67,26724,"PAYS-DE-LA-LOIRE"
54,451148,6776785,67,26725,"PAYS-DE-LA-LOIRE"
54,451542,6775468,67,26726,"PAYS-DE-LA-LOIRE"
54,451173,6773233,67,26727,"PAYS-DE-LA-LOIRE"
54,453315,6772416,67,26728,"PAYS-DE-LA-LOIRE"
54,453350,6772420,67,26729,"PAYS-DE-LA-LOIRE"
54,453036,6771923,67,26730,"PAYS-DE-LA-LOIRE"
54,453036,6771176,67,26731,"PAYS-DE-LA-LOIRE"
54,453885,6769170,67,26732,"PAYS-DE-LA-LOIRE"
54,453770,6768066,67,26733,"PAYS-DE-LA-LOIRE"
54,454287,6767530,67,26734,"PAYS-DE-LA-LOIRE"
54,454648,6767433,67,26735,"PAYS-DE-LA-LOIRE"
54,454915,6767185,67,26736,"PAYS-DE-LA-LOIRE"
54,455241,6767021,67,26737,"PAYS-DE-LA-LOIRE"
54,454151,6765695,67,26738,"PAYS-DE-LA-LOIRE"
54,452811,6765175,67,26739,"PAYS-DE-LA-LOIRE"
54,452634,6764957,67,26740,"PAYS-DE-LA-LOIRE"
54,452167,6764645,67,26741,"PAYS-DE-LA-LOIRE"
54,451788,6764750,67,26742,"PAYS-DE-LA-LOIRE"
54,450758,6764393,67,26743,"PAYS-DE-LA-LOIRE"
54,447308,6764356,67,26744,"PAYS-DE-LA-LOIRE"
54,446991,6764185,67,26745,"PAYS-DE-LA-LOIRE"
54,446292,6763001,67,26746,"PAYS-DE-LA-LOIRE"
54,445146,6762780,67,26747,"PAYS-DE-LA-LOIRE"
54,445382,6762476,67,26748,"PAYS-DE-LA-LOIRE"
54,445729,6761032,67,26749,"PAYS-DE-LA-LOIRE"
54,445183,6760501,67,26750,"PAYS-DE-LA-LOIRE"
54,445491,6760302,67,26751,"PAYS-DE-LA-LOIRE"
54,446547,6760105,67,26752,"PAYS-DE-LA-LOIRE"
54,446635,6759749,67,26753,"PAYS-DE-LA-LOIRE"
54,446998,6759662,67,26754,"PAYS-DE-LA-LOIRE"
